-23.02,-99.69,10.18
-22.4,-97.63,14.47
-22.46,-100.38,4.83
-22.42,-98.01,15.19
-22.84,-99.57,10.4
-23.16,-98.77,12.44
-28.71,-100.12,23
-23.34,-103.47,-5.44
-22.56,-88.34,26.56
-26.57,-103.55,19.97
-19.93,-99.29,5.35
-10.85,-106.35,2.59
-25.04,-95.12,4.85
-29.88,-113.18,16.41
-28.11,-106.86,18.73
-28.75,-97.95,22.52
-27.5,-88.65,27.12
-25.06,-94.32,8.25
-16.38,-101.66,12.6
-24.82,-96.95,18.35
-29.55,-101.16,32.69
-24.58,-80.33,11.82
-33.86,-94.89,12.01
-36.41,-80.04,33.04
-22.99,-116.05,11.41
-26.49,-107.03,15.52
-32.3,-106.43,15.95
-22.4,-98.22,8.45
-28.02,-107.23,-9.75
-24.84,-113.81,13.2
-13.05,-99.77,6.07
-13.88,-109.4,12.85
-11.68,-105.57,-17.69
-27.22,-112.01,29.32
-16.13,-102.26,7.75
-19.23,-98.25,24.76
-29.28,-92.59,1.7
-30.07,-103.38,11.16
-24.49,-99.48,22.91
-26.39,-100.95,-2.81
-26.55,-101.94,24.6
-8.28,-102.34,23.89
-10.72,-103.69,2.56
-25.21,-99.18,11.41
-39.39,-94.17,25.78
-41.1,-92.21,11.71
-37.43,-105.77,24.24
-30.35,-98.06,22.08
-24.83,-101.31,15.92
-19.46,-115.54,-3.33
-33.37,-102.32,2.93
-32.93,-93.63,42.59
-15.82,-102.14,13.4
-14.78,-86.71,12.02
-12.49,-102.49,6.27
-21.79,-98.12,28.3
-5.83,-80.54,1.2
-3.15,-97.8,-4.6
-23.78,-105.47,2.5
-22.22,-112.73,6.56
-26.66,-98.35,15.11
-25.9,-105.7,23.5
-19.62,-82.79,12.68
-9.31,-95.42,-1.43
-21.23,-109.27,22.88
-14.39,-114.07,-10.34
-15.05,-96.67,2.43
-23.02,-103.25,8.7
-32.08,-97.33,10.78
-14.75,-94.86,10.93
-10.02,-104.11,-5.49
-28.54,-104.58,-13.61
-15.11,-89.71,3.14
-13.82,-106.03,5.33
-14.9,-98,0.73
-5.59,-102.43,10.18
-24.62,-97.03,11.57
-30.62,-97.11,23.97
-28.45,-96.74,4.5
-25.35,-99.1,13.84
-20.65,-101.14,12.54
-20.61,-98.22,17.03
-2.64,-74.72,20.97
-23.56,-97.2,2.32
-26.62,-105.76,15.03
-22.01,-100.59,11.78
-23.61,-94.32,16.24
-12.74,-107.9,23.56
-7.97,-96.7,12.29
-15.25,-97.69,15.08
-22.02,-101.33,9.69
-23.86,-102.55,6.12
-28.6,-99.77,13.84
-28.37,-92.32,26.39
-17.22,-101.5,-1.56
-16.55,-98.38,14.79
-20.21,-95.19,22.19
-21.29,-102,1.73
-22.34,-98.91,15.53
-25.74,-106.18,9.95
-25.33,-98.52,6.88
-37.61,-100.43,16.92
-21.72,-104.85,14.71
-21.25,-96.94,12.33
-20.3,-97.85,12.76
-22.56,-100.01,12.73
-21.53,-98.93,7.87
-23.34,-99.07,12.43
-23.18,-98.71,12.7
25.99,-179.63,-22.3
-12.83,-95.46,13.55
-22.55,-103.04,2.81
-20.18,-98.22,11.41
-23.08,-105.59,7.93
-22.45,-96.28,10.31
-22.63,-104.52,12.3
-23.85,-100.1,11.27
-23.97,-99.62,14.21
-21.35,-100.22,9.44
-22.81,-100.45,15.63
-24.19,-99.58,10.3
-23.62,-98.97,9.91
-24.78,-98.24,16.98
-28.12,-98.51,7.45
-21.62,-98.3,12.08
-22.74,-96.36,14
-23.1,-95.41,13.7
-26.07,-101.31,11.18
-24.35,-98.03,12.33
-25.74,-106.27,9.95
-28.3,-99.27,12.94
-23.03,-102.55,5.76
-23.33,-97.19,11.43
-24.44,-96.33,8.58
-23.5,-99.76,8.3
-23.13,-105.55,6.35
-24.87,-100.24,16.46
-25.11,-103.33,2.1
-23.23,-96.39,8.92
-22.8,-93.18,15.42
-25.1,-98.32,9.02
-22.63,-103.85,5.44
-20.95,-94.34,17.11
-18.19,-99.67,5.68
-20.75,-103.48,12.04
-25.81,-99.73,8.09
-18.36,-98.28,8.36
-24.39,-101.07,8.42
-21.17,-100.4,11.85
-23.36,-104.3,8.81
-20.14,-107.08,3.39
-22.84,-101.28,9.07
-23.67,-97.61,22.64
-24.19,-99.04,-0.18
-19.37,-98.36,17.19
-30.32,-99.55,15.22
-26.38,-121.48,-0.63
-25.37,-104.3,7.71
-17.59,-90.94,13.79
-23.49,-103.76,-6.3
-30.15,-111.93,14.7
-30.1,-102.59,5.11
-25.24,-92.76,19.38
-22.88,-108.47,-4.99
-21.5,-94.2,20.26
-31.52,-135.57,-21.36
-23.74,-103.77,7.07
-22.79,-105.21,19.36
-13.6,-90.3,17.55
-26.92,-101.5,2.33
-24.24,-97.97,17.1
-25.33,-99.99,7.5
-20.39,-95.34,13.89
-24.91,-100.33,7.53
-22.25,-99.19,12.79
-24.63,-103.15,11.51
-22.52,-97.51,12.08
-26.16,-96.59,11.17
-21.84,-99.79,6.59
-24.13,-98.89,9.97
-23.29,-99.32,11.38
-23.54,-101.29,9.59
-24.1,-104.99,7.31
-23.85,-98.35,10.44
-25.22,-97.3,10.3
-23.1,-100.11,13.81
-22.02,-102.66,0.17
-27.81,-97.61,14.93
-23.27,-100.89,7.73
-21.33,-98.73,12.83
-33.97,-111.05,36.94
-25.66,-102,-4.09
-27.47,-93.51,22.36
-22.38,-101.04,12.77
-25.46,-100.77,8.56
-23.69,-100.63,12.62
-25.59,-105.64,9.73
-22.36,-96.55,10.21
-26.26,-101.09,8.01
-23.82,-96.45,15.92
-21.51,-102.22,2.32
-24.35,-99,15.43
-25.46,-97.68,23.27
-24.76,-106.95,15.75
-25.28,-103.5,10.73
-24.24,-91.17,15.31
-21.55,-99.82,13.65
-23.21,-101.22,10.36
-24.66,-97.47,8
-22.24,-96.91,14.58
-24.41,-104.37,7.31
-20.83,-115.09,2.17
-27.77,-105.13,12.05
-21,-104.9,9.53
-20.23,-97.66,19.82
-23.02,-89.14,0.49
-23.03,-97.79,16.16
-25.89,-96.17,12.96
-21.83,-96.48,14.36
-27.49,-102.34,12.04
-21.29,-102.28,12.23
-27.65,-101.6,10.74
-24.34,-108.64,8.31
-21.62,-111.19,-6.18
-21.59,-93.35,16
-21.56,-104.26,18.44
-23.17,-103.37,1.76
-18.96,-69.26,28.25
-23.41,-105.27,5.68
-25.39,-94.6,12.17
-25.82,-90.38,9.74
-24.96,-94.13,13.59
-14.42,-104.3,-1.34
-25.45,-102.34,4.05
-31.09,-108.42,22.13
-27.71,-102.27,21.75
-26.79,-107.52,13.34
-20.65,-115.42,12.76
-24.26,-84.74,-2.59
-14.23,-97.61,17.31
-20.24,-107.13,-2.05
-19.67,-111.9,-3.88
-12.43,-94.74,-6.2
-21.02,-96.57,6.25
-21.83,-86.07,27.49
-20.92,-98.34,3.72
-21.07,-100.63,6.29
-32.29,-96.56,25.22
-38.64,-120.28,-28.41
-25.96,-85.99,18.49
-20.98,-102.89,-5.69
-23.02,-92.49,14.93
-22.44,-96.94,24.44
-25.76,-94.92,9.39
-28.64,-88.4,18.01
-26.54,-95.68,18.47
-28.81,-83.45,10.75
-22,-96.06,29.9
-31.71,-94.4,15.42
-18.82,-92.59,15.76
-28.17,-104.58,7.02
-23.32,-107.23,21.95
-16.82,-104.59,-5.6
-25.57,-114.23,12.1
-18.63,-108.64,11.13
-23.85,-104.75,18.15
-18.14,-90.66,5.49
-16.11,-111.84,20.31
-11.13,-117.79,-25.01
-16.19,-88.32,14.06
-24.72,-104.81,11.44
-28.91,-102.72,32.96
-30.51,-103.32,14.67
-27.5,-97.19,16.94
-26.14,-93.88,3.38
-22.14,-73.84,33.36
-31.7,-94.09,13.65
-21.64,-99.84,-17.05
-23.54,-105.83,21.14
-20.52,-102.98,2.21
-27.03,-99.26,25
-19.58,-91.77,4.21
-19.73,-86.96,27.39
-28.02,-108.28,3.05
-31.13,-106.76,3.8
-29.32,-86.89,18.66
-26.54,-108.73,5.1
-24.21,-90.03,23.66
-27.69,-93.29,-0.34
-22.19,-101.1,14.05
-20.48,-106.29,7.69
-16.03,-79.17,21.74
-28.43,-108.28,11.73
-26.45,-101.89,4.43
-22.44,-101.53,3.81
-22.39,-98.68,13.49
-28.42,-89.5,14.29
-26.16,-104.3,-3.49
-23.79,-77.47,27.04
-20.45,-107.32,-9.23
-27.2,-98.49,12.34
-18.55,-92.77,18.8
-21.94,-96.57,9.61
-30.88,-87.62,20.29
-22.68,-74.05,16.43
-24.24,-72.36,43.69
-24.27,-94.68,23.82
-25.92,-100.51,8.69
-27.26,-94.34,21.02
-22.63,-98.68,17.86
-26.11,-114.88,21.84
-22.16,-102.33,14.39
-18.27,-92.76,1.09
-21.07,-91,3.44
-25.66,-106.81,7.58
-24.87,-97.79,7.81
-19.1,-100.11,17.25
-15.55,-106.58,-4.48
-28.6,-108.87,17.76
-36.84,-104.92,2.39
-19.4,-96.98,-5.71
-24.61,-98.23,31.56
-27.94,-104.57,19.2
-21.06,-97.64,22.74
-18.58,-95.3,-2.16
-22.25,-105.16,20.83
-26.64,-102.22,7.86
-25.28,-101.49,3.39
-17.76,-83.67,12.56
-23.23,-98.83,12.29
-24.67,-103.52,6.64
-29.57,-97.12,8.84
-25.26,-121.63,7.59
-20.35,-103.63,8.83
-28.75,-94.71,17.41
-21.87,-97.94,12.61
-17.15,-103.45,4.57
-16.06,-95.9,12.08
-17.9,-88.56,-8.18
-18.87,-95.47,-17.24
-20.37,-116.91,16.78
-19.31,-111.94,16.81
-28.23,-102.98,4.94
-18.01,-100.82,14.14
-13.39,-77.75,19.53
-14.76,-104.36,-12.87
-27.49,-84.94,19.78
-26.55,-106.46,-20.52
-18.66,-99.32,5.91
-22.67,-100.32,22.46
-27.25,-100.84,19.01
-25.43,-107.24,19.45
-21.08,-94.73,4
-25.57,-107.36,3.97
-15.41,-92.26,-2.45
-27.29,-101.18,10.17
-24.76,-104.48,-19.34
-26.7,-88.17,-4.08
-29.04,-109.3,-0.04
-9.38,-98.68,15.33
-23.24,-99.6,15.09
-21.77,-86.76,10.47
-21.41,-108.28,-10.58
-22.08,-106.16,-0.24
-16.49,-96.37,-6.88
-18.37,-97.06,26.89
-26.23,-101.33,8
-23.86,-80.33,21.52
-19.19,-77.32,44.17
-23.06,-124.04,-11.19
-26.4,-85.08,12.11
-25.7,-94.79,8.24
-33.36,-93.49,21.61
-29.13,-115.34,33.46
-24.95,-99.99,-10.11
-18.46,-90.38,11.41
-28.59,-100.07,-0.72
-0.34,-91.55,19.25
-23.16,-95.48,17.53
-18.73,-111.71,-5.49
-14.97,-76.79,16.08
-30.42,-101.71,14.33
-13.12,-101.38,15.67
-24.68,-108.35,-3.58
-27.49,-102.5,14.26
-21.87,-91.6,17.14
-22.46,-94.92,17.7
-25.46,-97.63,5.07
-18.03,-120.03,11.68
-21.37,-102.92,13.94
-30.43,-91.59,22.29
-30.81,-89.28,20.84
-23.77,-107.79,-3.25
-23.03,-103.49,-2.04
-25,-101.71,18.09
-18.47,-91.7,15.93
-27.83,-97.69,28.7
-21.91,-110.33,-3.1
-25.12,-94.96,14.25
-23.25,-98.43,20.04
-24.44,-102.56,10.75
-26.45,-103.61,27.36
-20.28,-92.3,8.92
-22.94,-105.18,17.71
-25,-98.17,13.62
-25.4,-98.99,11.24
-25.79,-120.96,16.93
-21.79,-105.98,6.4
-22.09,-101.87,15.08
-23,-97.02,12.15
-18.41,-110.02,20.04
-23.93,-91.1,20.56
-28.61,-94.01,30.41
-32.95,-110.08,24.78
-24.27,-107.76,3.77
-20.97,-99.21,12.52
-26.26,-92.74,27.2
-26.94,-107.92,3.21
-22.61,-98.06,12.43
-22.77,-101.68,13.17
-27.29,-99.41,28.87
-24.34,-84.59,11.88
-25.7,-101.77,6.02
-27.16,-111.24,7.62
-27.87,-95.72,31.49
-24.8,-90.77,22.51
-25.77,-99.89,14.15
-26.68,-98.05,14.84
-27.86,-96.4,14.33
-24.44,-101.38,12.19
-19.6,-107.26,5.9
-15.63,-92.25,17.81
-21.72,-91.28,-1.66
-25.05,-99.63,17.92
-22.94,-106.16,-1.93
-26.29,-99.13,8.54
-29.05,-111.29,4.15
-31.07,-94.27,16.46
-23.14,-95.65,13.39
-22.77,-95.04,17.68
-29.02,-99.34,14.05
-17.68,-93.4,5.11
-22.99,-110,16.87
-21.62,-105.04,9.95
-22.83,-102.36,14.5
-20.92,-101.89,4.48
-18.07,-100.52,11.84
-20.89,-99.76,8.08
-20.21,-102.39,10.49
-25.77,-103.17,15.08
-22.45,-97.28,14.23
-23.74,-80.77,4.59
-24.35,-105.13,15.94
-24.61,-98.63,7.47
-35.24,-110.24,19.46
-25.02,-83.46,28.1
-19.1,-101.92,-21.56
-20.81,-96.04,24.71
-23.27,-104.86,1.77
-25.84,-103.23,3.67
-20.39,-108.65,19.1
-25.17,-107.84,4.32
-25.13,-93.18,12.76
-25.7,-102.48,10.99
-25.99,-88.62,23.62
-25.48,-86.95,5.7
-28.89,-116.53,4.83
-22.97,-109.48,7.85
-21.28,-89.58,23.51
-23.46,-83.17,8.4
-20.68,-96.81,13.71
-14.2,-83,36.51
-22.13,-101.11,28.85
-27.77,-92.16,17.02
-26.92,-101,24.54
-25.02,-101.48,19.35
-22.51,-88.32,17.82
-23.99,-102.21,18.77
-24.73,-95.42,10.75
-24.99,-103.88,14.01
-26.43,-107.13,-7.26
-21.5,-111.33,7.47
-28.54,-110.39,7.1
-18.33,-90.81,22.19
-20.03,-97.23,5.13
-21.45,-98.88,-8.3
-18.41,-86.55,31.42
-22.99,-99.02,2.06
-20.23,-98.39,12.34
-25.12,-104.97,21.36
-18.54,-109.64,0.49
-21.19,-95.61,-0.66
-22.45,-93.37,18.47
-22.74,-92.33,5.4
-32.7,-106.92,19.76
-23.47,-95.3,6.27
-26.14,-111.28,10.52
-24.52,-109.52,4.44
-24.63,-97.2,11.74
-20.57,-87.46,-8.01
-23.3,-107.89,8.86
-24.46,-99.23,12.72
-26,-99.13,7.81
-21.08,-92.32,12.16
-20.02,-88.87,-2.03
-24.62,-101.73,28.94
-16.92,-99.69,11.71
-26.55,-97.51,9.57
-15.44,-97.22,-3.22
-26.57,-95.74,13.13
-23.36,-102.34,8.65
-24.83,-105.14,21.34
-25,-103.54,2.51
-21.03,-89.42,10.52
-28.37,-107.6,3.1
-20.76,-107.54,17.14
-23.01,-99.56,14.15
-22.33,-97.88,17.11
-26.18,-84.69,3.14
-34.88,-100.63,21.62
-29.68,-107.91,42.96
-26.44,-99.55,6.99
-26.01,-104.43,18.95
-26.49,-98.55,9.94
-17.72,-81.53,8.36
-21.39,-109.55,17.37
-34.85,-109.79,-4.58
-22.39,-114.73,3.86
-19.38,-104.66,30.07
-24.63,-91.52,15.98
-17.6,-81.99,20.72
-23.27,-106.08,4.79
-15.78,-105.87,15.52
-24.71,-89.23,4.42
-29.59,-114.6,23.61
-31.23,-113.61,14.27
-30.26,-110.74,5.88
-19.6,-89.28,7.87
-23.23,-99.96,15.73
-23.05,-102.48,5.73
-20.65,-92.43,14.61
-21.26,-112.94,7.43
-27.17,-120.87,20.74
-29.46,-103.1,9.12
-24.41,-94.19,14.44
-27.8,-116.75,20.18
-25.16,-89.73,15.83
-24.48,-93.69,11.58
-24.27,-102.32,21.14
-24.41,-98.03,33.94
-29.64,-113.67,32.34
-27.27,-80.09,3.36
-33.19,-130.1,-11.29
-28.03,-109.46,7.02
-18.44,-102.11,16.25
-21.03,-101.49,7.21
-13.85,-87.55,13.35
-17.57,-96.8,18.31
-19.31,-79.75,15.41
-21.53,-95.43,7.34
-24.22,-99.33,30.08
-21.83,-100.7,8.85
-25.26,-93.8,12.63
-24.27,-85.77,10.25
-24.39,-106.49,20.8
-22.46,-73.86,2.72
-24.18,-103.15,15.7
-19.78,-94.23,12.56
-22.6,-108.12,5.68
-18.86,-103.11,12.16
-19.85,-93.91,8.13
-20.89,-106.16,6.09
-23.03,-109.81,18.25
-25.52,-93.86,20.02
-22.14,-80.32,13.84
-25.83,-97.39,6.87
-26.94,-117.64,21.68
-29.92,-100.02,20.7
-28.43,-99.24,7.97
-29.77,-97.69,29.09
-23.56,-84.95,-1.6
-26.2,-103.15,5.44
-27.64,-106.53,7.21
-36.44,-121.55,-0.57
-22.09,-103.76,15.95
-21.22,-97.53,1.64
-25.83,-103.61,16.83
-25.35,-101.05,20.54
-20.91,-112.02,38.2
-25.96,-103.71,22.13
-24.18,-102.12,13.54
-23.07,-102.6,-4.59
-25.49,-100.27,25.38
-26.94,-76.32,8.9
-28.64,-113.9,7.6
-31.8,-93.25,14.17
-30.82,-104.57,29.82
-23.74,-90.65,2.04
-29.86,-105.47,20.09
-30.37,-105.33,-10.19
-24.58,-86.5,9.88
-25.35,-102.88,10.46
-26.01,-92.14,29.46
-17.92,-114.54,-13.09
-20.57,-88.73,11.94
-24.58,-106.1,25.39
-25.79,-95.68,13.79
-27.58,-107.73,19.6
-27.53,-104.97,29.8
-27.26,-95.35,12.29
-25.84,-91.74,7.89
-19.46,-95.95,4.39
-30.08,-100.28,12.96
-22.67,-105.15,12.22
-23.23,-100.77,9.05
-25.49,-111.39,16.99
-19.41,-112.59,-13.45
-15.67,-87.5,7.5
-19.18,-100.76,1.43
-24.46,-90.87,26.57
-27.05,-108.61,12.39
-26.04,-113.79,46.39
-25.43,-95.7,-6.03
-22.42,-108.11,2
-23.22,-101.39,14.55
-19.27,-107.18,-6.37
-20.29,-91.77,8.37
-20.59,-103.2,4.82
-36.71,-91.21,29.76
-23.08,-98.29,4.24
-24.32,-100.96,19.29
-23.54,-112.7,11.07
-16.22,-99.52,8.44
-22.55,-104.54,2.25
-21.24,-97.58,1.87
-22.11,-86.16,8.37
-19.13,-97.5,11.61
-16.58,-98.23,23.27
-30.85,-115.83,0.42
-29.19,-119.01,16.52
-28.71,-88.21,22.55
-21.86,-99.17,5.49
-19.21,-102.36,7.35
-25.31,-95.28,7.41
-26.57,-125.28,12.32
-23.51,-101.87,3.65
-23.11,-113.17,17.82
-26.72,-108.26,6.81
-25.81,-99.9,14.03
-32.21,-108.59,19.34
-21.56,-96.14,7.91
-29.93,-103.03,19.57
-19.41,-98.02,9.59
-34.01,-109.11,18.87
-20.83,-99.83,-2.4
-26.33,-104.87,-0.48
-26.5,-91.03,7.24
-19.18,-96.8,7.65
-18.26,-61.96,50.61
-22.94,-119.82,-5.94
-18.8,-99.46,-3.7
-29.94,-93.14,-1.9
-24.96,-97.86,10.95
-26.22,-125.1,-1.45
-18.44,-101.21,6.41
-19.46,-102.95,-0.29
-24.6,-118.01,1.44
-23.66,-98.16,8.52
-21.81,-91.86,7.67
-24.26,-98.61,-6.14
-11.41,-94.4,3.87
-20.68,-101.07,6.73
-20.5,-106.49,-2.16
-22.2,-104.48,12.5
-19.26,-101.98,-2.42
-20.5,-91.76,25.21
-29.24,-106.45,26.26
-22.08,-99.55,2.51
-21.59,-97.89,17.25
-21.95,-101.76,3.11
-23.51,-99.77,12.48
-18.07,-68.63,3.82
-26.88,-96.06,19.23
-30.76,-117.03,19.21
-30.31,-79.91,7.87
-28.23,-99.94,27.14
-33.83,-117.38,13.07
-23.24,-91.58,23.84
-29.88,-149.78,19.47
-15.58,-110.82,6.24
-25.44,-88.81,18.88
-23.36,-97.57,8.95
-23.36,-86.89,12.55
-22.71,-91.38,29.26
-19.7,-99.9,19.71
-22.53,-95.94,12.66
-22.75,-111.78,15.6
-20.1,-109.19,7.41
-25.17,-112.77,11.96
-21.58,-95.68,11.55
-20.12,-105.66,15.47
-20.32,-95.89,12.46
-23.66,-93.07,17.25
-20.78,-92.37,-2.89
-22.72,-100.73,8.76
-24.16,-103.91,21.12
-19.65,-94.47,14.65
-23.17,-102.75,9.01
-25.5,-108.9,6.36
-24.71,-83.14,5.93
-23.47,-80.57,21.29
-26.25,-101.15,24.85
-22.9,-101.03,5.41
-22.86,-99.69,8.94
-23.63,-103.99,10.14
-14.45,-97.41,9.74
-21.31,-95.02,14.43
-23.93,-98.63,4.9
-20.78,-98.41,-5.22
-32.86,-108.89,28.66
-25.27,-120.9,22.67
-23,-106.05,2.42
-22.64,-109.92,27.98
-23.08,-100.44,28.26
-25.27,-108.92,7.34
-22.24,-102.45,18.04
-14.88,-71.87,7.96
-17.42,-78.48,-8.5
-19.15,-110.97,8.4
-17.76,-116.6,6.86
-12.83,-94.73,-5.21
-27.17,-100.06,15.33
-23.82,-92.38,18.14
-17.57,-89.21,5.11
-24.99,-89.76,30.47
-15.05,-105.1,34.63
-15.65,-116.33,-0.44
-20.84,-104.7,-0.5
-21.41,-86.27,12.34
-23.78,-97.17,9.88
-28.78,-114.17,2.84
-27.51,-99.54,17.11
